file,symbols_and_lines,components_and_lines,choices_and_lines,api_calls_and_lines,route_guards,state_and_subscriptions,flags,relative_dependencies
server/services/complete-scheduled-service.js,,,,,,; ,<computed>:149; <computed>:3178,server/models/db.js; server/routes/admin-sms-templates.js; server/services/logger.js; server/services/stripe.js; server/utils/datetime-et.js; server/services/track-transitions.js; server/services/stamped-address.js; server/services/completion-recap.js; server/services/recap-visit-context.js; server/services/completion-attempts.js; server/services/property-zones.js; server/services/termite-stations.js; server/services/messaging/send-customer-message.js; server/utils/portal-url.js; server/services/messaging/segment-counter.js; server/services/nutrient-ledger.js; server/services/waveguard-plan-engine.js; server/services/waveguard-approval-engine.js; server/services/short-url.js; server/services/autopay-eligibility.js; server/services/billing-lane.js; server/services/completion-charge-verdict.js; server/services/service-report/service-line-configs.js; server/services/pest-pressure/orchestrate.js; server/services/pest-pressure/store.js; server/services/service-report/report-data.js; server/services/service-report/report-identity-snapshot.js; server/services/service-report/tip-library.js; server/config/feature-gates.js; server/services/service-report/report-reconciliation.js; server/services/service-report/turf-height.js; server/services/turf-height-service.js; server/services/turf-height-ocr.js; server/services/service-report/application-conditions.js; server/services/service-report/delivery.js; server/services/service-report/delivery-queue.js; server/services/service-report/pdf-queue.js; server/services/service-report/dynamic-context.js; server/services/service-report/preview-image.js; server/services/service-report/no-activity-finding.js; server/services/service-report/service-record-timing.js; server/services/service-photos.js; server/services/lawn-protocol-completion.js; server/services/tree-shrub-closeout.js; server/services/tree-shrub-assessment.js; server/services/service-completion-profiles.js; server/services/service-report/activity-indicators.js; server/services/service-report/technician-report-copy.js; server/services/service-report/companion-completions.js; server/services/typed-followup-obligation.js; server/services/service-closeout-requirements.js; server/services/estimate-first-application-invoice.js; server/services/feature-flags.js; server/services/track-transition-alerts.js; server/utils/service-duration-capture.js; server/utils/duration-minutes.js; server/services/inventory-units.js; server/services/time-tracking.js; server/services/vision-delta.js; server/services/completion-invoice-candidate.js; shared/specialty-service-closeouts.js; shared/lawn-condition-findings.js; server/services/completion-tier-snapshot.js; server/services/no-cost-visit-types.js; server/services/job-status.js; server/services/visit-groups.js; server/services/payer.js; server/services/tax-calculator.js; server/routes/admin-schedule.js; server/services/inspection-credit.js; server/services/service-report/trace-eligibility.js; server/services/compliance.js; server/services/dispatch-alerts.js; server/services/knowledge-bridge.js; server/services/agronomic-wiki.js; server/services/application-limits.js; server/services/recurring-series-extend.js; server/services/completion-comms-guard.js; server/services/setup-fee-obligation.js; server/services/setup-fee-alert-reconcile.js; server/services/notification-service.js; server/services/annual-prepay-renewals.js; server/services/scheduled-invoice-mint.js; server/services/invoice.js; server/services/service-report/evidence-prewarm.js; server/routes/reports-public.js; server/services/visual-service-notes.js; server/services/service-report/recap-pipeline.js; server/services/prepaid-pi-guard.js; server/services/payment-plans.js; server/services/estimate-deposits.js; server/services/customer-credit.js; server/services/autopay-log.js; server/services/completion-balance-sweep.js; server/services/estimate-card-holds.js; server/services/review-request.js; server/services/customer-card.js; server/services/invoice-helpers.js; server/config/twilio-numbers.js; server/services/invoice-email.js; server/services/service-report/failure-alerts.js; server/services/service-report/lawn-report-write-gate.js; server/services/reservice-link.js; server/services/messaging/send-window.js; server/services/open-balance.js; server/services/notification-triggers.js; server/services/job-form.js; server/services/supplies-consumption.js; server/services/job-costing.js; server/services/referral-engine.js; server/services/lead-estimate-link.js
server/services/completion-comms-guard.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/config/feature-gates.js; server/services/notification-service.js; server/services/dispatch-alerts.js
server/services/completion-record-invariants.js,,,,,,; ,,server/models/db.js
server/services/contact-correction.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/config/models.js; server/services/llm/call.js; server/utils/intake-normalize.js; server/config/feature-gates.js; server/utils/address-normalizer.js; server/services/data-hygiene/normalizers.js; server/utils/zip-to-city.js; server/services/customer-properties.js; server/services/customer-address-fanout.js; server/services/customer-email-fanout.js; server/services/customer-contact-fanout.js; server/services/geocoder.js; server/services/lead-first-touch-resume.js; server/services/notification-service.js
server/services/content/autonomous-runner.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/utils/datetime-et.js; server/config/locations.js; server/services/content/scoring-config.js; server/services/content/guardrail-options.js; server/config/feature-gates.js; server/services/content/comparison-table-gate.js; packages/affiliate-registry/index.js; server/services/content/email-approvals.js; server/services/twilio.js; server/services/social-compliance-judge.js; server/services/content-astro/blog-categories.js; server/services/content-astro/spoke-sites.js; server/services/content-astro/spoke-routing.js
server/services/content/email-approvals.js,,,,GET/default <computed>:1098,,; ,,server/models/db.js; server/services/logger.js; server/services/newsletter-proof.js; server/config/feature-gates.js; server/services/email.js; server/services/content/autonomous-review-queue.js; server/services/notification-service.js
server/services/content/parked-run-digest.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/ops-digest.js; server/utils/internal-email-recipients.js; server/utils/datetime-et.js; server/services/content/email-approvals.js; server/services/content/pii-redactor.js; server/config/feature-gates.js; server/services/email.js
server/services/content/post-publish-visibility-worker.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/seo/sitemap-manager.js; server/services/seo/indexnow-submit.js; server/services/content/ai-visibility-gate.js; server/utils/normalize-url.js; server/services/twilio.js
server/services/customer-dedupe.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/utils/customer-comms-lock.js; server/services/pay-combined.js; server/services/customer-address-fanout.js; server/services/service-contact-events.js; server/services/notification-service.js
server/services/dashboard-alerts.js,,,ar_overdue_60=${…} invoice${…} 60+ days overdue:164; payments_failed_today=${…} failed payment${…} today:184; calls_unmapped_today=${…} unmapped phone number${…} rang today:209; cards_expiring_7d=${…} card${…} expiring in 7 days:283; inventory_unit_review=${…} inventory product${…} need${…} unit review:305; churn_at_risk=${…} customer${…} at churn risk:333; stale_draft_invoices=${…} draft invoice${…} unsent 3+ days — invisible to dunning (${…}${…}):385; closeout_gaps_today=${…} completed visit${…} today not closed out (${…} open item${…}):521; leads_awaiting_contact=${…} lead${…} waiting over ${…}m for first contact:626; estimates_expiring=${…} open estimate${…} expiring within 3 days:680; at_risk_mrr=${…} recurring account${…} with MRR at risk:705; autopay_coverage_low=Autopay covers ${…}% of customers — ${…} billed manually:739; leads_unattributed_7d=${…} lead${…} this week missing a source:782; builder_warranty_expiring=${…} lead${…} with a builder termite warranty expiring soon:806; customer_duplicates_review=${…} possible duplicate customer${…} to review:830,,,; ,,server/models/db.js; server/services/logger.js; server/utils/datetime-et.js; server/utils/speed-to-lead-fresh-start.js; server/services/lead-statuses.js; server/services/internal-test-customers.js; server/services/mrr-breakdown.js; server/services/customer-stages.js; server/services/autopay-eligibility.js; server/services/closeout-alerts.js; server/services/voice-agent/relay-protocol.js; server/services/annual-prepay-renewals.js; server/services/inventory-unit-review.js; server/services/customer-dedupe.js
server/services/data-hygiene/auto-apply.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/config/feature-gates.js; server/services/audit-log.js; server/services/notification-service.js
server/services/email-bounce-recovery.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/sendgrid-mail.js; server/services/email-template-library.js; server/services/notification-service.js; server/utils/email-typo-correction.js; server/services/email-bounce-reverify.js
server/services/email-bounce-rescue.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/ops-digest.js; server/services/notification-service.js; server/config/models.js; server/services/llm/call.js; server/utils/email-typo-correction.js; server/services/voice-agent/relay-protocol.js; server/services/customer-email-fanout.js; server/services/email.js
server/services/email-template-library.js,,,,,,; ,,server/models/db.js; server/services/sendgrid-mail.js; server/services/email-template.js; server/services/audit-log.js; server/services/logger.js; server/services/notification-service.js; server/services/internal-test-customers.js; server/constants/business.js
server/services/email/email-actions.js,,,,,,; ,,server/models/db.js; server/services/email/gmail-client.js; server/services/logger.js; server/services/email/spam-blocker.js; server/services/customer-stages.js; server/utils/internal-email-recipients.js; server/services/email/inbox-hygiene.js; server/services/lead-estimate-automation.js; server/services/estimate-automation-duplicates.js; server/routes/lead-webhook.js; server/services/estimate-clarify-asks.js; server/services/email/auto-unsubscribe.js; server/services/notification-service.js; server/config/models.js; server/services/llm/call.js; server/services/email/invoice-processor.js
server/services/email/inbox-hygiene.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/email/gmail-client.js; server/services/email/spam-blocker.js; server/services/email/email-actions.js; server/services/notification-service.js
server/services/estimate-card-holds.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/services/stripe.js; server/services/pricing-engine/constants.js; server/services/invoice-helpers.js; server/utils/datetime-et.js; server/services/notification-service.js; server/services/payment-method-consents.js; server/services/appointment-reminders.js; server/config/feature-gates.js; server/services/payer.js; server/services/invoice.js; server/services/scheduled-invoice-mint.js; server/services/invoice-email.js; server/services/receipt-delivery-queue.js
server/services/estimate-clarify-asks.js,,,,,,; ,,server/models/db.js; server/services/logger.js; server/config/feature-gates.js; server/utils/address-normalizer.js; server/services/estimator-engine/address-compare.js; server/utils/estimate-claim-sql.js; server/services/customer-properties.js; server/services/notification-service.js; server/services/sms-service-intent.js; server/services/call-property-lookup.js; server/services/estimator-engine/sms-thread.js; server/services/estimator-engine/index.js; server/services/lead-estimate-automation.js
